data_class,Project ID,Monitoring Location ID,Monitoring Location Name,AU,Activity ID,Activity Type,Activity Media Name,Activity Media Subdivision,Activity Start Date,Activity Start Time,Activity Start Time Zone,Activity Depth/Height Measure,Activity Depth/Height Unit,Sample Collection Method ID,Sample Collection Equipment Name,Sample Collection Equipment Comment,Characteristic Name,Method Speciation,Result Detection Condition,Result Value,Result Unit,Result Measure Qualifier,Result Sample Fraction,Result Status ID,Statistical Base Code,Result Value Type,Result Analytical Method ID,Result Analytical Method Context,Analysis Start Date,Result Detection/Quantitation Limit Type,Result Detection/Quantitation Limit Measure,Result Detection/Quantitation Limit Unit,Result Comment,Activity Comment,WQP Result ID
legacy,lp10,lp10-Above Outfall,Above Outfall,ID17060305CL010_02,lp10-Above Outfall-8/8/2000-7:40-SR,Sample-Routine,Water,Surface Water,8/8/2000,40:00.0,PST,NULL,NULL,NULL,NULL,NULL,Turbidity,NULL,NULL,7,NTU,NULL,NULL,Accepted,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bob K. and DDS,NULL
legacy,lp10,lp10-Above Outfall,Above Outfall,ID17060305CL010_02,lp10-Above Outfall-8/22/2000-8:21-SR,Sample-Routine,Water,Surface Water,8/22/2000,21:00.0,PST,NULL,NULL,NULL,NULL,NULL,Turbidity,NULL,NULL,3.5,NTU,NULL,NULL,Accepted,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bob K. and DDS,NULL
legacy,lp7,lp7-Lower SF at stites,Lower SF at stites,ID17060305CL001_05T,lp7-Lower SF at stites-4/13/2009-SR,Sample-Routine,Water,Surface Water,4/13/2009,30:00.0,PST,NULL,NULL,NULL,NULL,NULL,Total suspended solids,NULL,NULL,46.4,mg/L,NULL,NULL,Accepted,NULL,NULL,160.2,USEPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
legacy,lp7,lp7-Lower SF at stites,Lower SF at stites,ID17060305CL001_05T,lp7-Lower SF at stites-4/13/2009-SR,Sample-Routine,Water,Surface Water,4/13/2009,30:00.0,PST,NULL,NULL,NULL,NULL,NULL,Total Phosphorus,NULL,NULL,0.107,mg/L,NULL,NULL,Accepted,NULL,NULL,4500PF,APHA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
legacy,lp7,lp7-Mid-Low SF at Harpster,Mid-Low SF at Harpster,ID17060305CL012_05,lp7-Mid-Low SF at Harpster-4/13/2009-SR,Sample-Routine,Water,Surface Water,4/13/2009,00:00.0,PST,NULL,NULL,NULL,NULL,NULL,Total suspended solids,NULL,NULL,51.6,mg/L,NULL,NULL,Accepted,NULL,NULL,160.2,USEPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
legacy,lp7,lp7-Cottonwood Cr at mouth,Cottonwood Cr at mouth,ID17060305CL002_04T,lp7-Cottonwood Cr at mouth-4/29/2009-SR,Sample-Routine,Water,Surface Water,4/29/2009,00:00.0,PST,NULL,NULL,NULL,NULL,NULL,Ammonia-nitrogen,NULL,Present Below Quantification Limit,NULL,mg/L,NULL,NULL,Accepted,NULL,NULL,4500 NH3G,APHA,NULL,Practical Quantitation Limit,0.05,mg/L,NULL,NULL,NULL
legacy,lp7,lp7-Cottonwood Cr at mouth,Cottonwood Cr at mouth,ID17060305CL002_04T,lp7-Cottonwood Cr at mouth-4/29/2009-SR,Sample-Routine,Water,Surface Water,4/29/2009,00:00.0,PST,NULL,NULL,NULL,NULL,NULL,Escherichia coli,NULL,NULL,791.5,MPN/100 mL,NULL,NULL,Accepted,NULL,NULL,9223B,APHA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
legacy,lp7,lp7-Cottonwood Cr at mouth,Cottonwood Cr at mouth,ID17060305CL002_04T,lp7-Cottonwood Cr at mouth-4/29/2009-SR,Sample-Routine,Water,Surface Water,4/29/2009,00:00.0,PST,NULL,NULL,NULL,NULL,NULL,Inorganic nitrogen (nitrate and nitrite),NULL,NULL,0.832,mg/L,NULL,NULL,Accepted,NULL,NULL,4500 NO3F,APHA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
legacy,lp7,lp7-Cottonwood Cr at mouth,Cottonwood Cr at mouth,ID17060305CL002_04T,lp7-Cottonwood Cr at mouth-4/29/2009-SR,Sample-Routine,Water,Surface Water,4/29/2009,00:00.0,PST,NULL,NULL,NULL,NULL,NULL,Total suspended solids,NULL,NULL,23.5,mg/L,NULL,NULL,Accepted,NULL,NULL,160.2,USEPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
legacy,lp7,lp7-Cottonwood Cr at mouth,Cottonwood Cr at mouth,ID17060305CL002_04T,lp7-Cottonwood Cr at mouth-4/29/2009-SR,Sample-Routine,Water,Surface Water,4/29/2009,00:00.0,PST,NULL,NULL,NULL,NULL,NULL,Total Phosphorus,NULL,NULL,0.12,mg/L,NULL,NULL,Accepted,NULL,NULL,4500PF,APHA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
legacy,lp7,lp7-Lower SF at stites,Lower SF at stites,ID17060305CL001_05T,lp7-Lower SF at stites-4/29/2009-SR,Sample-Routine,Water,Surface Water,4/29/2009,30:00.0,PST,NULL,NULL,NULL,NULL,NULL,Ammonia-nitrogen,NULL,Present Below Quantification Limit,NULL,mg/L,NULL,NULL,Accepted,NULL,NULL,4500 NH3G,APHA,NULL,Practical Quantitation Limit,0.05,mg/L,NULL,NULL,NULL
legacy,lp7,lp7-Lower SF at stites,Lower SF at stites,ID17060305CL001_05T,lp7-Lower SF at stites-4/29/2009-SR,Sample-Routine,Water,Surface Water,4/29/2009,30:00.0,PST,NULL,NULL,NULL,NULL,NULL,Escherichia coli,NULL,NULL,172.5,MPN/100 mL,NULL,NULL,Accepted,NULL,NULL,9223B,APHA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
legacy,lp7,lp7-Lower SF at stites,Lower SF at stites,ID17060305CL001_05T,lp7-Lower SF at stites-4/29/2009-SR,Sample-Routine,Water,Surface Water,4/29/2009,30:00.0,PST,NULL,NULL,NULL,NULL,NULL,Inorganic nitrogen (nitrate and nitrite),NULL,Present Below Quantification Limit,NULL,mg/L,NULL,NULL,Accepted,NULL,NULL,4500 NO3F,APHA,NULL,Practical Quantitation Limit,0.1,mg/L,NULL,NULL,NULL
legacy,lp7,lp7-Lower SF at stites,Lower SF at stites,ID17060305CL001_05T,lp7-Lower SF at stites-4/29/2009-SR,Sample-Routine,Water,Surface Water,4/29/2009,30:00.0,PST,NULL,NULL,NULL,NULL,NULL,Total suspended solids,NULL,NULL,8.56,mg/L,NULL,NULL,Accepted,NULL,NULL,160.2,USEPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
legacy,lp7,lp7-Lower SF at stites,Lower SF at stites,ID17060305CL001_05T,lp7-Lower SF at stites-4/29/2009-SR,Sample-Routine,Water,Surface Water,4/29/2009,30:00.0,PST,NULL,NULL,NULL,NULL,NULL,Total Phosphorus,NULL,NULL,4.15E-02,mg/L,NULL,NULL,Accepted,NULL,NULL,4500PF,APHA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
legacy,lp7,lp7-Mid-Low SF at Harpster,Mid-Low SF at Harpster,ID17060305CL012_05,lp7-Mid-Low SF at Harpster-4/29/2009-SR,Sample-Routine,Water,Surface Water,4/29/2009,00:00.0,PST,NULL,NULL,NULL,NULL,NULL,Escherichia coli,NULL,NULL,55.4,MPN/100 mL,NULL,NULL,Accepted,NULL,NULL,9223B,APHA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
legacy,lp7,lp7-Mid-Low SF at Harpster,Mid-Low SF at Harpster,ID17060305CL012_05,lp7-Mid-Low SF at Harpster-4/29/2009-SR,Sample-Routine,Water,Surface Water,4/29/2009,00:00.0,PST,NULL,NULL,NULL,NULL,NULL,Total suspended solids,NULL,NULL,4.54,mg/L,NULL,NULL,Accepted,NULL,NULL,160.2,USEPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
legacy,lp7,lp7-Cottonwood Cr at mouth,Cottonwood Cr at mouth,ID17060305CL002_04T,lp7-Cottonwood Cr at mouth-5/12/2009-SR,Sample-Routine,Water,Surface Water,5/12/2009,30:00.0,PST,NULL,NULL,NULL,NULL,NULL,Ammonia-nitrogen,NULL,Present Below Quantification Limit,NULL,mg/L,NULL,NULL,Accepted,NULL,NULL,4500 NH3G,APHA,NULL,Practical Quantitation Limit,0.05,mg/L,NULL,NULL,NULL
legacy,lp7,lp7-Cottonwood Cr at mouth,Cottonwood Cr at mouth,ID17060305CL002_04T,lp7-Cottonwood Cr at mouth-5/12/2009-SR,Sample-Routine,Water,Surface Water,5/12/2009,30:00.0,PST,NULL,NULL,NULL,NULL,NULL,Escherichia coli,NULL,NULL,111.9,MPN/100 mL,NULL,NULL,Accepted,NULL,NULL,9223B,APHA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
legacy,lp7,lp7-Cottonwood Cr at mouth,Cottonwood Cr at mouth,ID17060305CL002_04T,lp7-Cottonwood Cr at mouth-5/12/2009-SR,Sample-Routine,Water,Surface Water,5/12/2009,30:00.0,PST,NULL,NULL,NULL,NULL,NULL,Inorganic nitrogen (nitrate and nitrite),NULL,NULL,0.612,mg/L,NULL,NULL,Accepted,NULL,NULL,4500 NO3F,APHA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
legacy,lp7,lp7-Cottonwood Cr at mouth,Cottonwood Cr at mouth,ID17060305CL002_04T,lp7-Cottonwood Cr at mouth-5/12/2009-SR,Sample-Routine,Water,Surface Water,5/12/2009,30:00.0,PST,NULL,NULL,NULL,NULL,NULL,Total suspended solids,NULL,NULL,10.1,mg/L,NULL,NULL,Accepted,NULL,NULL,160.2,USEPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
legacy,lp7,lp7-Cottonwood Cr at mouth,Cottonwood Cr at mouth,ID17060305CL002_04T,lp7-Cottonwood Cr at mouth-5/12/2009-SR,Sample-Routine,Water,Surface Water,5/12/2009,30:00.0,PST,NULL,NULL,NULL,NULL,NULL,Total Phosphorus,NULL,NULL,0.17,mg/L,NULL,NULL,Accepted,NULL,NULL,4500PF,APHA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
legacy,lp7,lp7-Lower SF at stites,Lower SF at stites,ID17060305CL001_05T,lp7-Lower SF at stites-5/12/2009-SR,Sample-Routine,Water,Surface Water,5/12/2009,30:00.0,PST,NULL,NULL,NULL,NULL,NULL,Ammonia-nitrogen,NULL,Present Below Quantification Limit,NULL,mg/L,NULL,NULL,Accepted,NULL,NULL,4500 NH3G,APHA,NULL,Practical Quantitation Limit,0.05,mg/L,NULL,NULL,NULL
legacy,lp7,lp7-Lower SF at stites,Lower SF at stites,ID17060305CL001_05T,lp7-Lower SF at stites-5/12/2009-SR,Sample-Routine,Water,Surface Water,5/12/2009,30:00.0,PST,NULL,NULL,NULL,NULL,NULL,Escherichia coli,NULL,NULL,72.7,MPN/100 mL,NULL,NULL,Accepted,NULL,NULL,9223B,APHA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
legacy,lp7,lp7-Lower SF at stites,Lower SF at stites,ID17060305CL001_05T,lp7-Lower SF at stites-5/12/2009-SR,Sample-Routine,Water,Surface Water,5/12/2009,30:00.0,PST,NULL,NULL,NULL,NULL,NULL,Inorganic nitrogen (nitrate and nitrite),NULL,Present Below Quantification Limit,NULL,mg/L,NULL,NULL,Accepted,NULL,NULL,4500 NO3F,APHA,NULL,Practical Quantitation Limit,0.1,mg/L,NULL,NULL,NULL
legacy,lp7,lp7-Lower SF at stites,Lower SF at stites,ID17060305CL001_05T,lp7-Lower SF at stites-5/12/2009-SR,Sample-Routine,Water,Surface Water,5/12/2009,30:00.0,PST,NULL,NULL,NULL,NULL,NULL,Total suspended solids,NULL,NULL,23.9,mg/L,NULL,NULL,Accepted,NULL,NULL,160.2,USEPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
legacy,lp7,lp7-Lower SF at stites,Lower SF at stites,ID17060305CL001_05T,lp7-Lower SF at stites-5/12/2009-SR,Sample-Routine,Water,Surface Water,5/12/2009,30:00.0,PST,NULL,NULL,NULL,NULL,NULL,Total Phosphorus,NULL,NULL,4.30E-02,mg/L,NULL,NULL,Accepted,NULL,NULL,4500PF,APHA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
legacy,lp7,lp7-Mid-Low SF at Harpster,Mid-Low SF at Harpster,ID17060305CL012_05,lp7-Mid-Low SF at Harpster-5/12/2009-SR,Sample-Routine,Water,Surface Water,5/12/2009,00:00.0,PST,NULL,NULL,NULL,NULL,NULL,Escherichia coli,NULL,NULL,47.1,MPN/100 mL,NULL,NULL,Accepted,NULL,NULL,9223B,APHA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
legacy,lp7,lp7-Cottonwood Cr at mouth,Cottonwood Cr at mouth,ID17060305CL002_04T,lp7-Cottonwood Cr at mouth-5/28/2009-SR,Sample-Routine,Water,Surface Water,5/28/2009,00:00.0,PST,NULL,NULL,NULL,NULL,NULL,Escherichia coli,NULL,NULL,95.8,MPN/100 mL,NULL,NULL,Accepted,NULL,NULL,9223B,APHA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
legacy,lp7,lp7-Cottonwood Cr at mouth,Cottonwood Cr at mouth,ID17060305CL002_04T,lp7-Cottonwood Cr at mouth-5/28/2009-SR,Sample-Routine,Water,Surface Water,5/28/2009,00:00.0,PST,NULL,NULL,NULL,NULL,NULL,Inorganic nitrogen (nitrate and nitrite),NULL,NULL,0.17,mg/L,NULL,NULL,Accepted,NULL,NULL,4500 NO3F,APHA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
legacy,lp7,lp7-Cottonwood Cr at mouth,Cottonwood Cr at mouth,ID17060305CL002_04T,lp7-Cottonwood Cr at mouth-5/28/2009-SR,Sample-Routine,Water,Surface Water,5/28/2009,00:00.0,PST,NULL,NULL,NULL,NULL,NULL,Orthophosphate,NULL,NULL,NULL,mg/L,NULL,NULL,Accepted,NULL,NULL,300,USEPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
legacy,lp7,lp7-Cottonwood Cr at mouth,Cottonwood Cr at mouth,ID17060305CL002_04T,lp7-Cottonwood Cr at mouth-5/28/2009-SR,Sample-Routine,Water,Surface Water,5/28/2009,00:00.0,PST,NULL,NULL,NULL,NULL,NULL,Total suspended solids,NULL,NULL,5.7,mg/L,NULL,NULL,Accepted,NULL,NULL,160.2,USEPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
legacy,lp7,lp7-Cottonwood Cr at mouth,Cottonwood Cr at mouth,ID17060305CL002_04T,lp7-Cottonwood Cr at mouth-5/28/2009-SR,Sample-Routine,Water,Surface Water,5/28/2009,00:00.0,PST,NULL,NULL,NULL,NULL,NULL,Total Phosphorus,NULL,NULL,0.196,mg/L,NULL,NULL,Accepted,NULL,NULL,4500PF,APHA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
legacy,lp7,lp7-Mid-Low SF at Harpster,Mid-Low SF at Harpster,ID17060305CL012_05,lp7-Mid-Low SF at Harpster-6/10/2009-SR,Sample-Routine,Water,Surface Water,6/10/2009,00:00.0,PST,NULL,NULL,NULL,NULL,NULL,Escherichia coli,NULL,NULL,5.2,MPN/100 mL,NULL,NULL,Accepted,NULL,NULL,9223B,APHA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
legacy,lp7,lp7-Cottonwood Cr at mouth,Cottonwood Cr at mouth,ID17060305CL002_04T,lp7-Cottonwood Cr at mouth-6/10/2009-SR,Sample-Routine,Water,Surface Water,6/10/2009,00:00.0,PST,NULL,NULL,NULL,NULL,NULL,Escherichia coli,NULL,NULL,410.6,MPN/100 mL,NULL,NULL,Accepted,NULL,NULL,9223B,APHA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
legacy,lp7,lp7-Cottonwood Cr at mouth,Cottonwood Cr at mouth,ID17060305CL002_04T,lp7-Cottonwood Cr at mouth-6/10/2009-SR,Sample-Routine,Water,Surface Water,6/10/2009,00:00.0,PST,NULL,NULL,NULL,NULL,NULL,Inorganic nitrogen (nitrate and nitrite),NULL,Present Below Quantification Limit,NULL,mg/L,NULL,NULL,Accepted,NULL,NULL,4500 NO3F,APHA,NULL,Practical Quantitation Limit,0.1,mg/L,NULL,NULL,NULL
legacy,lp7,lp7-Cottonwood Cr at mouth,Cottonwood Cr at mouth,ID17060305CL002_04T,lp7-Cottonwood Cr at mouth-6/10/2009-SR,Sample-Routine,Water,Surface Water,6/10/2009,00:00.0,PST,NULL,NULL,NULL,NULL,NULL,Total suspended solids,NULL,NULL,7.82,mg/L,NULL,NULL,Accepted,NULL,NULL,160.2,USEPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
legacy,lp7,lp7-Cottonwood Cr at mouth,Cottonwood Cr at mouth,ID17060305CL002_04T,lp7-Cottonwood Cr at mouth-6/10/2009-SR,Sample-Routine,Water,Surface Water,6/10/2009,00:00.0,PST,NULL,NULL,NULL,NULL,NULL,Total Phosphorus,NULL,NULL,0.213,mg/L,NULL,NULL,Accepted,NULL,NULL,4500PF,APHA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
legacy,lp7,lp7-Cottonwood Cr at mouth,Cottonwood Cr at mouth,ID17060305CL002_04T,lp7-Cottonwood Cr at mouth-6/22/2009-SR,Sample-Routine,Water,Surface Water,6/22/2009,00:00.0,PST,NULL,NULL,NULL,NULL,NULL,Ammonia-nitrogen,NULL,Present Below Quantification Limit,NULL,mg/L,NULL,NULL,Accepted,NULL,NULL,4500 NH3G,APHA,NULL,Practical Quantitation Limit,0.05,mg/L,NULL,NULL,NULL
legacy,lp7,lp7-Cottonwood Cr at mouth,Cottonwood Cr at mouth,ID17060305CL002_04T,lp7-Cottonwood Cr at mouth-6/22/2009-SR,Sample-Routine,Water,Surface Water,6/22/2009,00:00.0,PST,NULL,NULL,NULL,NULL,NULL,Escherichia coli,NULL,NULL,156.5,MPN/100 mL,NULL,NULL,Accepted,NULL,NULL,9223B,APHA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
legacy,lp7,lp7-Cottonwood Cr at mouth,Cottonwood Cr at mouth,ID17060305CL002_04T,lp7-Cottonwood Cr at mouth-6/22/2009-SR,Sample-Routine,Water,Surface Water,6/22/2009,00:00.0,PST,NULL,NULL,NULL,NULL,NULL,Inorganic nitrogen (nitrate and nitrite),NULL,Present Below Quantification Limit,NULL,mg/L,NULL,NULL,Accepted,NULL,NULL,4500 NO3F,APHA,NULL,Practical Quantitation Limit,0.1,mg/L,NULL,NULL,NULL
legacy,lp7,lp7-Cottonwood Cr at mouth,Cottonwood Cr at mouth,ID17060305CL002_04T,lp7-Cottonwood Cr at mouth-6/22/2009-SR,Sample-Routine,Water,Surface Water,6/22/2009,00:00.0,PST,NULL,NULL,NULL,NULL,NULL,Orthophosphate,NULL,Present Below Quantification Limit,NULL,mg/L,NULL,NULL,Accepted,NULL,NULL,300,USEPA,NULL,Practical Quantitation Limit,0.05,mg/L,NULL,NULL,NULL
legacy,lp7,lp7-Cottonwood Cr at mouth,Cottonwood Cr at mouth,ID17060305CL002_04T,lp7-Cottonwood Cr at mouth-6/22/2009-SR,Sample-Routine,Water,Surface Water,6/22/2009,00:00.0,PST,NULL,NULL,NULL,NULL,NULL,Total suspended solids,NULL,Present Below Quantification Limit,NULL,mg/L,NULL,NULL,Accepted,NULL,NULL,160.2,USEPA,NULL,Practical Quantitation Limit,0.1,mg/L,NULL,NULL,NULL
legacy,lp7,lp7-Cottonwood Cr at mouth,Cottonwood Cr at mouth,ID17060305CL002_04T,lp7-Cottonwood Cr at mouth-6/22/2009-SR,Sample-Routine,Water,Surface Water,6/22/2009,00:00.0,PST,NULL,NULL,NULL,NULL,NULL,Total Phosphorus,NULL,NULL,0.173,mg/L,NULL,NULL,Accepted,NULL,NULL,4500PF,APHA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
legacy,lp7,lp7-Cottonwood Cr at mouth,Cottonwood Cr at mouth,ID17060305CL002_04T,lp7-Cottonwood Cr at mouth-7/14/2009-SR,Sample-Routine,Water,Surface Water,7/14/2009,00:00.0,PST,NULL,NULL,NULL,NULL,NULL,Escherichia coli,NULL,NULL,166.4,MPN/100 mL,NULL,NULL,Accepted,NULL,NULL,9223B,APHA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
legacy,lp7,lp7-Cottonwood Cr at mouth,Cottonwood Cr at mouth,ID17060305CL002_04T,lp7-Cottonwood Cr at mouth-7/14/2009-SR,Sample-Routine,Water,Surface Water,7/14/2009,00:00.0,PST,NULL,NULL,NULL,NULL,NULL,Inorganic nitrogen (nitrate and nitrite),NULL,Present Below Quantification Limit,NULL,mg/L,NULL,NULL,Accepted,NULL,NULL,4500 NO3F,APHA,NULL,Practical Quantitation Limit,0.1,mg/L,NULL,NULL,NULL
legacy,lp7,lp7-Cottonwood Cr at mouth,Cottonwood Cr at mouth,ID17060305CL002_04T,lp7-Cottonwood Cr at mouth-7/14/2009-SR,Sample-Routine,Water,Surface Water,7/14/2009,00:00.0,PST,NULL,NULL,NULL,NULL,NULL,Total Phosphorus,NULL,NULL,0.181,mg/L,NULL,NULL,Accepted,NULL,NULL,4500PF,APHA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
legacy,lp7,lp7-Cottonwood Cr at mouth,Cottonwood Cr at mouth,ID17060305CL002_04T,lp7-Cottonwood Cr at mouth-9/15/2009-SR,Sample-Routine,Water,Surface Water,9/15/2009,30:00.0,PST,NULL,NULL,NULL,NULL,NULL,Ammonia-nitrogen,NULL,Present Below Quantification Limit,NULL,mg/L,NULL,NULL,Accepted,NULL,NULL,4500 NH3G,APHA,NULL,Practical Quantitation Limit,0.05,mg/L,NULL,NULL,NULL
legacy,lp7,lp7-Cottonwood Cr at mouth,Cottonwood Cr at mouth,ID17060305CL002_04T,lp7-Cottonwood Cr at mouth-9/15/2009-SR,Sample-Routine,Water,Surface Water,9/15/2009,30:00.0,PST,NULL,NULL,NULL,NULL,NULL,Escherichia coli,NULL,NULL,20.1,MPN/100 mL,NULL,NULL,Accepted,NULL,NULL,9223B,APHA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
legacy,lp7,lp7-Cottonwood Cr at mouth,Cottonwood Cr at mouth,ID17060305CL002_04T,lp7-Cottonwood Cr at mouth-9/15/2009-SR,Sample-Routine,Water,Surface Water,9/15/2009,30:00.0,PST,NULL,NULL,NULL,NULL,NULL,Inorganic nitrogen (nitrate and nitrite),NULL,Present Below Quantification Limit,NULL,mg/L,NULL,NULL,Accepted,NULL,NULL,4500 NO3F,APHA,NULL,Practical Quantitation Limit,0.1,mg/L,NULL,NULL,NULL
legacy,lp7,lp7-Cottonwood Cr at mouth,Cottonwood Cr at mouth,ID17060305CL002_04T,lp7-Cottonwood Cr at mouth-9/15/2009-SR,Sample-Routine,Water,Surface Water,9/15/2009,30:00.0,PST,NULL,NULL,NULL,NULL,NULL,Total Phosphorus,NULL,NULL,0.157,mg/L,NULL,NULL,Accepted,NULL,NULL,4500PF,APHA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
legacy,lp7,lp7-HEAD H20S,Threemile Cr headwaters,ID17060305CL010_02,lp7-HEAD H20S-7/10/2006-SR,Sample-Routine,Water,Surface Water,7/10/2006,00:00.0,PST,NULL,NULL,NULL,NULL,NULL,Nitrate,NULL,Present Below Quantification Limit,NULL,mg/L,NULL,NULL,Accepted,NULL,NULL,353.2,USEPA,NULL,Practical Quantitation Limit,0.1,mg/L,NULL,NULL,NULL
legacy,lp7,lp7-HEAD H20S,Threemile Cr headwaters,ID17060305CL010_02,lp7-HEAD H20S-7/10/2006-SR,Sample-Routine,Water,Surface Water,7/10/2006,00:00.0,PST,NULL,NULL,NULL,NULL,NULL,Nitrite,NULL,Present Below Quantification Limit,NULL,mg/L,NULL,NULL,Accepted,NULL,NULL,353.2,USEPA,NULL,Practical Quantitation Limit,0.1,mg/L,NULL,NULL,NULL
legacy,lp7,lp7-HEAD H20S,Threemile Cr headwaters,ID17060305CL010_02,lp7-HEAD H20S-7/10/2006-SR,Sample-Routine,Water,Surface Water,7/10/2006,00:00.0,PST,NULL,NULL,NULL,NULL,NULL,Ammonia-nitrogen,NULL,Present Below Quantification Limit,NULL,mg/L,NULL,NULL,Accepted,NULL,NULL,350.1,USEPA,NULL,Practical Quantitation Limit,0.05,mg/L,NULL,NULL,NULL
legacy,lp7,lp7-HEAD H20S,Threemile Cr headwaters,ID17060305CL010_02,lp7-HEAD H20S-7/10/2006-SR,Sample-Routine,Water,Surface Water,7/10/2006,00:00.0,PST,NULL,NULL,NULL,NULL,NULL,Total Phosphorus,NULL,NULL,5.00E-02,mg/L,NULL,NULL,Accepted,NULL,NULL,365.4,USEPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
legacy,lp7,lp7-ARCHERY RANGE,Threemile Cr at archery range,ID17060305CL010_02,lp7-ARCHERY RANGE-7/10/2006-SR,Sample-Routine,Water,Surface Water,7/10/2006,00:00.0,PST,NULL,NULL,NULL,NULL,NULL,Nitrate,NULL,Present Below Quantification Limit,NULL,mg/L,NULL,NULL,Accepted,NULL,NULL,353.2,USEPA,NULL,Practical Quantitation Limit,0.1,mg/L,NULL,NULL,NULL
legacy,lp7,lp7-ARCHERY RANGE,Threemile Cr at archery range,ID17060305CL010_02,lp7-ARCHERY RANGE-7/10/2006-SR,Sample-Routine,Water,Surface Water,7/10/2006,00:00.0,PST,NULL,NULL,NULL,NULL,NULL,Nitrite,NULL,Present Below Quantification Limit,NULL,mg/L,NULL,NULL,Accepted,NULL,NULL,353.2,USEPA,NULL,Practical Quantitation Limit,0.1,mg/L,NULL,NULL,NULL
legacy,lp7,lp7-ARCHERY RANGE,Threemile Cr at archery range,ID17060305CL010_02,lp7-ARCHERY RANGE-7/10/2006-SR,Sample-Routine,Water,Surface Water,7/10/2006,00:00.0,PST,NULL,NULL,NULL,NULL,NULL,Ammonia-nitrogen,NULL,Present Below Quantification Limit,NULL,mg/L,NULL,NULL,Accepted,NULL,NULL,350.1,USEPA,NULL,Practical Quantitation Limit,0.05,mg/L,NULL,NULL,NULL
legacy,lp7,lp7-ARCHERY RANGE,Threemile Cr at archery range,ID17060305CL010_02,lp7-ARCHERY RANGE-7/10/2006-SR,Sample-Routine,Water,Surface Water,7/10/2006,00:00.0,PST,NULL,NULL,NULL,NULL,NULL,Total Phosphorus,NULL,NULL,5.00E-02,mg/L,NULL,NULL,Accepted,NULL,NULL,365.4,USEPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
legacy,lp7,lp7-MILL SPRINGS,Threemile Creek above mouth of Milt Springs,ID17060305CL010_02T,lp7-MILL SPRINGS-7/10/2006-SR,Sample-Routine,Water,Surface Water,7/10/2006,00:00.0,PST,NULL,NULL,NULL,NULL,NULL,Nitrate,NULL,NULL,0.2,mg/L,NULL,NULL,Accepted,NULL,NULL,353.2,USEPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
legacy,lp7,lp7-MILL SPRINGS,Threemile Creek above mouth of Milt Springs,ID17060305CL010_02T,lp7-MILL SPRINGS-7/10/2006-SR,Sample-Routine,Water,Surface Water,7/10/2006,00:00.0,PST,NULL,NULL,NULL,NULL,NULL,Nitrite,NULL,Present Below Quantification Limit,NULL,mg/L,NULL,NULL,Accepted,NULL,NULL,353.2,USEPA,NULL,Practical Quantitation Limit,0.1,mg/L,NULL,NULL,NULL
